,data_collected_date,channel_id,video_id,video_comment_id,video_comment_textDisplay,video_comment_textOriginal,video_comment_authorDisplayName,video_comment_canRate,video_comment_likeCount,video_comment_publishedAt_datetime,video_comment_canReply,video_comment_totalReplyCount,video_comment_isPublic,video_comment_textDisplay_sentiment
1863,2024-10-26 14:44:51.577368,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgwZUwPKO4tAyvw4aTt4AaABAg,ভূমিকম্প আহিলে কি হব । নাথাকো দে এগলাত,ভূমিকম্প আহিলে কি হব । নাথাকো দে এগলাত,@jintutalukdar2222,1,0,2024-10-02 11:28:40,1,1,1,POSITIVE
1864,2024-10-26 14:44:53.418986,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgyFsCzsPFx32BXfX5R4AaABAg,Please comment reply me,Please comment reply me,@bodofackchannel435,1,0,2024-10-02 10:16:51,1,0,1,POSITIVE
1865,2024-10-26 14:44:54.080107,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugy8R5uxCcadMP-XhzB4AaABAg,Ki pohisil tai and he...ase ki knowledge amak kuwa .ki pass and certificate dekhuwa agote.ami o jam 🤭😂😂,Ki pohisil tai and he...ase ki knowledge amak kuwa .ki pass and certificate dekhuwa agote.ami o jam 🤭😂😂,@bodofackchannel435,1,0,2024-10-02 10:16:20,1,0,1,NEGATIVE
1866,2024-10-26 14:44:54.870982,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugyg7S66q-MzIxZjkZd4AaABAg,Please bhukhan da next fiji trip..<br>Tat a english kuwa r dorkar a nai..<br>50% a Hindi t kotha pate,"Please bhukhan da next fiji trip..
Tat a english kuwa r dorkar a nai..
50% a Hindi t kotha pate",@ParagSarma-f2w,1,0,2024-10-01 19:38:04,1,0,1,NEGATIVE
1867,2024-10-26 14:44:55.676302,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugx5Fs0cq_Od8ZsCUol4AaABAg,Nice,Nice,@usharanirabha8158,1,0,2024-10-01 08:06:44,1,0,1,POSITIVE
1868,2024-10-26 14:44:56.483163,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugx5Mm6fJlakMByYDM14AaABAg,Maiki manuh joniye 3bosor mota tuwai 4bosor kole j ?,Maiki manuh joniye 3bosor mota tuwai 4bosor kole j ?,@Gamer44-7b,1,0,2024-09-30 15:39:59,1,0,1,NEGATIVE
1869,2024-10-26 14:44:57.145938,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,Ugx4oZKWBU8Dchs6QLZ4AaABAg,bhut vl lagil dada❤,bhut vl lagil dada❤,@runjunsarma9067,1,0,2024-09-30 14:15:28,1,0,1,NEGATIVE
1870,2024-10-26 14:44:57.916074,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgzTfhu3i70-VAsnzaB4AaABAg,china dada jnr t-shirt tu vl lgise😊,china dada jnr t-shirt tu vl lgise😊,@raghuankur6283,1,0,2024-09-30 11:10:43,1,0,1,NEGATIVE
1871,2024-10-26 14:44:58.616899,UCKJx-AjPsu3nJuOhfDOvx-A,E6YrDAcOx6w,UgwwGu4DmcyZs6n-D3x4AaABAg,beautiful ❤❤,beautiful ❤❤,@ImranHussain-in1zp,1,0,2024-09-30 08:18:50,1,0,1,POSITIVE
1872,2024-10-26 14:44:59.934667,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgzmmQ7B1znz3sULBhJ4AaABAg,這些也是认❤,這些也是认❤,@choichorkwan2131,1,1,2024-09-18 12:43:42,1,0,1,NEGATIVE
1873,2024-10-26 14:45:00.684697,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgznPguRzNKEstshv1N4AaABAg,公民教育也是可以❤,公民教育也是可以❤,@choichorkwan2131,1,2,2024-09-18 12:40:42,1,0,1,NEGATIVE
1874,2024-10-26 14:45:01.501910,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyryXDvz925BKy83FB4AaABAg,個男人咁撚垃圾？ 一定要靠keeta先可以生存到,個男人咁撚垃圾？ 一定要靠keeta先可以生存到,@king16690,1,1,2024-09-01 04:43:16,1,0,1,NEGATIVE
1875,2024-10-26 14:45:02.321325,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxzRVfwtTisCcgRn_R4AaABAg,自己狗泣，想人當係秘笈，講多無謂，離境税加商舖空置税，抽税抽到霸權們肉痛，經濟好時狂賺到够，經濟差咗就應該盡目己一份公民之力啦。,自己狗泣，想人當係秘笈，講多無謂，離境税加商舖空置税，抽税抽到霸權們肉痛，經濟好時狂賺到够，經濟差咗就應該盡目己一份公民之力啦。,@assd6814,1,0,2024-08-31 15:49:41,1,0,1,NEGATIVE
1876,2024-10-26 14:45:03.184990,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyR9qdn6XNZ5G8ga6p4AaABAg,自己狗泣，想人當係秘笈，講多無謂，離境税加商舖空置税，抽税抽到霸權們肉痛，經濟好時狂賺到够，經濟差咗就應該盡目己一份公民之力啦。,自己狗泣，想人當係秘笈，講多無謂，離境税加商舖空置税，抽税抽到霸權們肉痛，經濟好時狂賺到够，經濟差咗就應該盡目己一份公民之力啦。,@assd6814,1,0,2024-08-31 15:47:11,1,0,1,NEGATIVE
1877,2024-10-26 14:45:03.904722,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugw6KZRRJCmvjp-YdEZ4AaABAg,阿大媽係新移民，雖然廣東話講得唔錯，但鄉音真係好難改😂😊,阿大媽係新移民，雖然廣東話講得唔錯，但鄉音真係好難改😂😊,@CYRUSTSOI9502,1,2,2024-08-31 07:55:17,1,0,1,NEGATIVE
1878,2024-10-26 14:45:04.685496,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxN23fPQNcZGZi-oTF4AaABAg,"<a href=""https://www.youtube.com/watch?v=sPC7yaClga0&amp;t=657"">10:57</a> 路边有一个身材姣好、穿连衣裙的洋妹路过。",10:57 路边有一个身材姣好、穿连衣裙的洋妹路过。,@张凡-t6h,1,0,2024-08-31 07:14:31,1,0,1,NEGATIVE
1879,2024-10-26 14:45:05.506736,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyuwTFpZ9luS1L49_l4AaABAg,拒绝婚前性行为，香港怎么也这么保守了？😀,拒绝婚前性行为，香港怎么也这么保守了？😀,@张凡-t6h,1,0,2024-08-31 07:08:10,1,0,1,NEGATIVE
1880,2024-10-26 14:45:06.176681,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxIEIipoNeX_q_THRB4AaABAg,吊，而家D巴士車長好兇㗎，隨時熄車匙同你玩，毫無服務態度,吊，而家D巴士車長好兇㗎，隨時熄車匙同你玩，毫無服務態度,@HOKILLER-m3i,1,1,2024-08-29 09:54:19,1,0,1,NEGATIVE
1881,2024-10-26 14:45:06.935947,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugyu6Od3zZXHUg4ZAbZ4AaABAg,依家真係有好多巴士司機好仆街。,依家真係有好多巴士司機好仆街。,@文西-e1g,1,0,2024-08-29 07:32:15,1,0,1,NEGATIVE
1882,2024-10-26 14:45:07.751633,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugzs2WYsnzLgeyYvmvh4AaABAg,"朗先, 唔係坐牢咩, ???","朗先, 唔係坐牢咩, ???",@jslkejsHLabl,1,0,2024-08-29 02:24:48,1,0,1,NEGATIVE
1883,2024-10-26 14:45:08.545402,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwxpRhCm7mPJhPWG4t4AaABAg,"<a href=""https://www.youtube.com/watch?v=sPC7yaClga0&amp;t=292"">4:52</a> 派 $5 囉。",4:52 派 $5 囉。,@陳軍民-m2g,1,0,2024-08-28 12:00:12,1,0,1,NEGATIVE
1884,2024-10-26 14:45:09.406714,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugz0__4J0WKErJUMEvJ4AaABAg,這個所謂議員，識唔經濟？,這個所謂議員，識唔經濟？,@suihangho2896,1,0,2024-08-28 08:52:15,1,0,1,NEGATIVE
1885,2024-10-26 14:45:10.101553,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwFy6YGMFoa_6odFMB4AaABAg,本港市民為何不在香港消費主要原因議員要攪清楚，香港零售及餐飲業前線人員態度係令人不想消費主因,本港市民為何不在香港消費主要原因議員要攪清楚，香港零售及餐飲業前線人員態度係令人不想消費主因,@joycechan2549,1,2,2024-08-27 06:15:56,1,0,1,NEGATIVE
1886,2024-10-26 14:45:10.783434,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwAOeszAWIzNQG6u4x4AaABAg,香港警察加油💪🏼💪🏼， 拉晒D騙徒🫡<br>香港新移民越嚟越多， 個個只識叫政府派錢， 香港未去到20 46都 應該破產😆<br>香港黑社會幾時可滅絕？,"香港警察加油💪🏼💪🏼， 拉晒D騙徒🫡
香港新移民越嚟越多， 個個只識叫政府派錢， 香港未去到20 46都 應該破產😆
香港黑社會幾時可滅絕？",@ralphlauren4835,1,0,2024-08-27 03:43:28,1,0,1,NEGATIVE
1887,2024-10-26 14:45:11.479942,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwzzCzRBtAZtw8eph54AaABAg,與其引入大陸來港消費，不如保留港人留港消費。不難，只要政府加出入境稅，又或加價到50蓮塘/深圳灣巴士，港市民返大陸消費成本高了，可以留返大部份港人不要北市消費,與其引入大陸來港消費，不如保留港人留港消費。不難，只要政府加出入境稅，又或加價到50蓮塘/深圳灣巴士，港市民返大陸消費成本高了，可以留返大部份港人不要北市消費,@thomaswong4085,1,2,2024-08-27 02:32:36,1,0,1,NEGATIVE
1888,2024-10-26 14:45:12.448771,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugyzx0WbVZaDfjACqLp4AaABAg,"打黑工?! Gosh, 又對年青港人趕盡殺絕，genocide, 攞綠咭，潤","打黑工?! Gosh, 又對年青港人趕盡殺絕，genocide, 攞綠咭，潤",@fmchannel6208,1,0,2024-08-26 22:41:37,1,0,1,NEGATIVE
1889,2024-10-26 14:45:13.214947,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugz0kl_gdGZN589F_vp4AaABAg,趕客例少些，人流自然多。,趕客例少些，人流自然多。,@wuwu4611,1,0,2024-08-26 15:38:20,1,0,1,NEGATIVE
1890,2024-10-26 14:45:13.926102,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxMV6g2oGPq3nGm2dp4AaABAg,揸車去珠海消費。,揸車去珠海消費。,@Stepheny15,1,0,2024-08-26 13:20:17,1,0,1,NEGATIVE
1891,2024-10-26 14:45:14.613201,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxiKyOB6MmhgZSroaJ4AaABAg,仲有好多中學生粗口滿天飛,仲有好多中學生粗口滿天飛,@icyng250,1,1,2024-08-26 11:33:18,1,0,1,NEGATIVE
1892,2024-10-26 14:45:15.492905,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxHcNr1CDQmdIaPnCR4AaABAg,雞虫朗,雞虫朗,@wongdicky13,1,0,2024-08-26 11:26:43,1,0,1,NEGATIVE
1893,2024-10-26 14:45:16.155871,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxxCWemlwhSwGQIckh4AaABAg,"叉燒以前咪搞大佢老婆,未成年少女😅","叉燒以前咪搞大佢老婆,未成年少女😅",@samlee9041,1,0,2024-08-26 10:35:52,1,0,1,NEGATIVE
1894,2024-10-26 14:45:16.873496,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgzD39_yprvvDjuz-ZB4AaABAg,大陸人為什麼要來香港？巴士又唔行，買野貴，交通貴，行李又捉得緊,大陸人為什麼要來香港？巴士又唔行，買野貴，交通貴，行李又捉得緊,@盼望之語,1,0,2024-08-26 10:30:16,1,0,1,NEGATIVE
1895,2024-10-26 14:45:17.584189,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugz1_6u4KO8qib3tIed4AaABAg,巴士佬痴痴地，害成車人等，至少幫手人轉車。,巴士佬痴痴地，害成車人等，至少幫手人轉車。,@盼望之語,1,2,2024-08-26 10:26:31,1,0,1,NEGATIVE
1896,2024-10-26 14:45:18.415651,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyGXJLyahnTgpniz7t4AaABAg,以後長假期禁止非急事出境或者證明當月本地消費滿三千元以申請通行證😂,以後長假期禁止非急事出境或者證明當月本地消費滿三千元以申請通行證😂,@LokChan-oi2jq,1,0,2024-08-26 05:09:21,1,0,1,NEGATIVE
1897,2024-10-26 14:45:19.128739,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyOnlJqUDZZHydaL5Z4AaABAg,"就算政府派少少好派10,000好都會留返返大陸洗大陸實在平靚正香港消費太高啦商戶都頂唔順仲有交通咁便利香港洗咗咁多錢落呢啲基建啊深圳灣口岸呀蓮塘深中通道梗係要用啦，算吧啦面對現實啦","就算政府派少少好派10,000好都會留返返大陸洗大陸實在平靚正香港消費太高啦商戶都頂唔順仲有交通咁便利香港洗咗咁多錢落呢啲基建啊深圳灣口岸呀蓮塘深中通道梗係要用啦，算吧啦面對現實啦",@fonghau2304,1,0,2024-08-26 04:39:42,1,0,1,NEGATIVE
1898,2024-10-26 14:45:19.803143,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyDtWUNEDoBoxMPmDJ4AaABAg,"<a href=""https://www.youtube.com/watch?v=sPC7yaClga0&amp;t=340"">5:40</a> 特首你好😂何伯同河馬單嘢你點睇？？？係咪完全顛覆人類嘅三觀？涉及婚前性行為？買賣婚姻？浪費公屋資源？浪費警力？左一句黑粉？又一句黑警？挑戰行政長官你嘅位置？加重房屋署資源？可唔可以列為不受歡迎人士金絕距黎香港？",5:40 特首你好😂何伯同河馬單嘢你點睇？？？係咪完全顛覆人類嘅三觀？涉及婚前性行為？買賣婚姻？浪費公屋資源？浪費警力？左一句黑粉？又一句黑警？挑戰行政長官你嘅位置？加重房屋署資源？可唔可以列為不受歡迎人士金絕距黎香港？,@CrazyChiu,1,0,2024-08-26 02:45:21,1,0,1,NEGATIVE
1899,2024-10-26 14:45:20.614233,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwwI9RvNKNPvEjGHDZ4AaABAg,郎朗 假香港人 <br>呃香港身份证 又冇过嚟住,"郎朗 假香港人 
呃香港身份证 又冇过嚟住",@alexli2k,1,0,2024-08-26 01:14:06,1,1,1,NEGATIVE
1900,2024-10-26 14:45:22.200328,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxG96n4Fb19HlTlw6V4AaABAg,超哥邊度識搞人流啊？<br>如果識搞人流 佢就讀大學唔使結婚啦！,"超哥邊度識搞人流啊？
如果識搞人流 佢就讀大學唔使結婚啦！",@alexli2k,1,1,2024-08-26 01:03:11,1,0,1,NEGATIVE
1901,2024-10-26 14:45:23.016880,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwP3Dka2FNyG4ze2jB4AaABAg,條數對唔啱，無理由要司機自掏腰包補差價。當然係call 返公司找人來處理。司機無錯呀！$2 唔好長車短搭，重要返工時間四圍行！,條數對唔啱，無理由要司機自掏腰包補差價。當然係call 返公司找人來處理。司機無錯呀！$2 唔好長車短搭，重要返工時間四圍行！,@kellylam69,1,1,2024-08-26 00:00:45,1,1,1,NEGATIVE
1902,2024-10-26 14:45:24.652261,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgzZ1rE3W9qGGPHjFIJ4AaABAg,長者 、殘障等人數有增冇减，長途車當超短途車搭、唔貴唔搭。無底深潭。所有車長應該詐傻扮懵唔好理咁多方爲上策,長者 、殘障等人數有增冇减，長途車當超短途車搭、唔貴唔搭。無底深潭。所有車長應該詐傻扮懵唔好理咁多方爲上策,@Yeqing2,1,1,2024-08-25 23:35:15,1,0,1,NEGATIVE
1903,2024-10-26 14:45:25.322330,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyreZ_rLHxJ4_Ba0Vt4AaABAg,好學唔學，乜都話搶。,好學唔學，乜都話搶。,@stevenho6628,1,1,2024-08-25 22:56:00,1,0,1,NEGATIVE
1904,2024-10-26 14:45:26.077430,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxD1CSjjeP9YicViFt4AaABAg,重點係高官薪酬要同大灣區一樣。,重點係高官薪酬要同大灣區一樣。,@stevenho6628,1,9,2024-08-25 22:46:51,1,0,1,NEGATIVE
1905,2024-10-26 14:45:26.779172,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgzkZcg249XIcYvo_9F4AaABAg,搶消費？窮到傻咗，亂咁嗡！上面有錢嘅去韓日歐美消費，窮嘅梗係窮窮窮遊喇，最好香港貼錢俾果啲窮去窮遊。,搶消費？窮到傻咗，亂咁嗡！上面有錢嘅去韓日歐美消費，窮嘅梗係窮窮窮遊喇，最好香港貼錢俾果啲窮去窮遊。,@user-tt8qf8uf8x,1,0,2024-08-25 22:38:36,1,0,1,NEGATIVE
1906,2024-10-26 14:45:27.620887,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyTxuFLLZKGz5JeZVV4AaABAg,比卡超勁過777😂<br>加油呀政府😂,"比卡超勁過777😂
加油呀政府😂",@Haaaaheeeee,1,0,2024-08-25 21:47:38,1,0,1,NEGATIVE
1907,2024-10-26 14:45:28.328554,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwJAOiTLreumXHBZnh4AaABAg,香港政府喜歡市民用甚麼咭，晨他們的喜好，我只有一問題想問，就是現在的豬能身份証那片金屬片，除了有個人知料外，還可用在甚麼地方？又点解香港人那麽喜歡儲那麼多樣咭片呢，回鄉証和樂悠咭可否全入在那片金屬片呢？,香港政府喜歡市民用甚麼咭，晨他們的喜好，我只有一問題想問，就是現在的豬能身份証那片金屬片，除了有個人知料外，還可用在甚麼地方？又点解香港人那麽喜歡儲那麼多樣咭片呢，回鄉証和樂悠咭可否全入在那片金屬片呢？,@kowklee2658,1,0,2024-08-25 21:01:22,1,0,1,NEGATIVE
1908,2024-10-26 14:45:29.168623,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugzfzd0iz0deGNK-VJV4AaABAg,高消費嗰紮俾你趕走曬，吸引埋啲連買支水都嫌貴嘅無消費人群，衹會到處打卡快閃，可能地鐵同火車，就會賺到佢哋錢，嗰啲多多落嚟都無用,高消費嗰紮俾你趕走曬，吸引埋啲連買支水都嫌貴嘅無消費人群，衹會到處打卡快閃，可能地鐵同火車，就會賺到佢哋錢，嗰啲多多落嚟都無用,@cwy168,1,0,2024-08-25 19:53:36,1,0,1,NEGATIVE
1909,2024-10-26 14:45:29.872355,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwC2tRfzLgApcIwyEZ4AaABAg,最衰係個系統,最衰係個系統,@victorcheung2217,1,3,2024-08-25 18:52:58,1,0,1,NEGATIVE
1910,2024-10-26 14:45:31.122131,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwA6g0hmY-VxPLc5yB4AaABAg,最憎派消費券 冇錢扮有錢 令到D市民成日覺得唔洗做就有錢洗,最憎派消費券 冇錢扮有錢 令到D市民成日覺得唔洗做就有錢洗,@Karytanky,1,1,2024-08-25 18:07:20,1,0,1,NEGATIVE
1911,2024-10-26 14:45:31.803497,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyzgJ0BYQDpnKV3acl4AaABAg,實名制係翠翠透過黨詐騙分部共產港人手段！派消費券？發夢未醒！港共無錢超赤字而且秉承翠翠與民為敵核心精神，再加公屋租，再加黨鐵車費，再加水電煤費就會🤣,實名制係翠翠透過黨詐騙分部共產港人手段！派消費券？發夢未醒！港共無錢超赤字而且秉承翠翠與民為敵核心精神，再加公屋租，再加黨鐵車費，再加水電煤費就會🤣,@lizli8208,1,0,2024-08-25 16:59:29,1,0,1,NEGATIVE
1912,2024-10-26 14:45:32.596378,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgzmkCFLA3JGbkw1dNB4AaABAg,香港人都嫌香港嘢貴<br>調返轉叫大灣區啲人落嚟洗錢<br>佢係咪搞笑呀😂😂😂,"香港人都嫌香港嘢貴
調返轉叫大灣區啲人落嚟洗錢
佢係咪搞笑呀😂😂😂",@fannyma3064,1,0,2024-08-25 16:42:59,1,0,1,NEGATIVE
1913,2024-10-26 14:45:33.355049,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwEbDJ0gw4EQV1DbRd4AaABAg,但係用兩個電話登入的確莣心懷疑.你借戶口俾人喎,但係用兩個電話登入的確莣心懷疑.你借戶口俾人喎,@honkeiy2000,1,2,2024-08-25 16:36:06,1,1,1,NEGATIVE
1914,2024-10-26 14:45:35.288832,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxbA3kEhmoYR_UUfrZ4AaABAg,長者卡和樂由卡關你巴士佬柒事咩，公司無損失嫁。,長者卡和樂由卡關你巴士佬柒事咩，公司無損失嫁。,@waichung4875,1,4,2024-08-25 16:24:10,1,0,1,NEGATIVE
1915,2024-10-26 14:45:36.013328,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgyQksiEkU-vpvn5PDJ4AaABAg,取消關口，全港通關自由出入，高官薪金與大陸官睇齊。,取消關口，全港通關自由出入，高官薪金與大陸官睇齊。,@waichung4875,1,0,2024-08-25 16:21:29,1,0,1,NEGATIVE
1916,2024-10-26 14:45:36.731198,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgzPpy8waJ61qG4FXU14AaABAg,今時今日香港每日都有多人自殺，連學童自殺案都不少，我唔希望政府會關註！香港人放鬆些啦,今時今日香港每日都有多人自殺，連學童自殺案都不少，我唔希望政府會關註！香港人放鬆些啦,@point....,1,0,2024-08-25 16:14:54,1,0,1,NEGATIVE
1917,2024-10-26 14:45:37.451631,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgxgwWyp1QKR6_cpMwd4AaABAg,魏女士真的好，為港人出聲要政府派錢！<br>政府收入減少，錢從何來？<br>叫大陸人民來港消費是好事，但有冇比較一下兩邊的消費？香港人上大陸消費就是因為平！<br>人工唔加，租金唔減，有工無人做，難道是政府福利太好？<br>有家庭長年住劏房，有政府屋似係世襲，更不必提停車場既名車。政府不作為，升斗市民奈何！,"魏女士真的好，為港人出聲要政府派錢！
政府收入減少，錢從何來？
叫大陸人民來港消費是好事，但有冇比較一下兩邊的消費？香港人上大陸消費就是因為平！
人工唔加，租金唔減，有工無人做，難道是政府福利太好？
有家庭長年住劏房，有政府屋似係世襲，更不必提停車場既名車。政府不作為，升斗市民奈何！",@scchoi3068,1,4,2024-08-25 16:01:10,1,5,1,NEGATIVE
1918,2024-10-26 14:45:42.144502,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,Ugzc-QW8BwbW-Rio8gp4AaABAg,巴士佬開工好辛苦 有時借意休息一下 都好應該！<br>呢啲機會唔常有！<br>大家睇亮下！,"巴士佬開工好辛苦 有時借意休息一下 都好應該！
呢啲機會唔常有！
大家睇亮下！",@joeman28,1,1,2024-08-25 16:00:15,1,1,1,NEGATIVE
1919,2024-10-26 14:45:43.741589,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwP-MNs5zPgPwmQ2bV4AaABAg,我寧願消費券的錢， 擺響醫療嗰方面,我寧願消費券的錢， 擺響醫療嗰方面,@yeemei5994,1,4,2024-08-25 15:46:24,1,0,1,NEGATIVE
1920,2024-10-26 14:45:44.616975,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgwNKrKtrdsenvZtNVN4AaABAg,唔明，綠悠卡先有兩蚊，而長者卡只有半價。咁個女仕嘟咗然後顯示長者卡，都係個女仕蝕錢啫~個巴士司機做乜嘢罷駛呢？根本對巴士公司冇做成任何損失😂,唔明，綠悠卡先有兩蚊，而長者卡只有半價。咁個女仕嘟咗然後顯示長者卡，都係個女仕蝕錢啫~個巴士司機做乜嘢罷駛呢？根本對巴士公司冇做成任何損失😂,@chihoivanchin5157,1,4,2024-08-25 15:30:54,1,8,1,NEGATIVE
1921,2024-10-26 14:45:51.993050,UCTxyBu9VWUq5LXezXwy_SGg,sPC7yaClga0,UgzwmPp5SRKP6cFuATh4AaABAg,又在誤入魔道！！,又在誤入魔道！！,@joemak474,1,1,2024-08-25 15:22:53,1,0,1,POSITIVE
1922,2024-10-26 14:45:53.471579,UCa1d9ZXVMU0BZQRXZHt8Cpw,ZYhX85z7X5w,Ugw05eDEi6cHZ_uK3YV4AaABAg,有試過跟你一樣裸辭去旅行<br>😊😊😊,"有試過跟你一樣裸辭去旅行
😊😊😊",@bunnymomo4133,1,0,2024-10-20 15:32:26,1,0,1,NEGATIVE
1923,2024-10-26 14:45:54.259360,UCa1d9ZXVMU0BZQRXZHt8Cpw,ZYhX85z7X5w,Ugwrw2ZWG3HrubUrt6Z4AaABAg,Mills 愈講愈快，好似比個嘉賓trigger咗,Mills 愈講愈快，好似比個嘉賓trigger咗,@poonkeith,1,0,2024-10-12 14:16:45,1,0,1,NEGATIVE
1924,2024-10-26 14:45:55.060010,UCa1d9ZXVMU0BZQRXZHt8Cpw,ZYhX85z7X5w,UgzD8Ji4nUBOU28fZXl4AaABAg,超高汁❤ 好中意居然會討論呢個topic!!!,超高汁❤ 好中意居然會討論呢個topic!!!,@theoho-chiying3613,1,0,2024-10-02 12:48:08,1,0,1,NEGATIVE
1925,2024-10-26 14:45:55.766772,UCa1d9ZXVMU0BZQRXZHt8Cpw,ZYhX85z7X5w,Ugz-QJJX41N2Gdcnlkt4AaABAg,去過working holiday 依家準備去第二次<br>覺得唔使諗太多意唔意義既野<br>平常心 保持open-mind 旅途自然會帶到你去適合既位置<br>享受每一秒 即使迷失都係人生既一課,"去過working holiday 依家準備去第二次
覺得唔使諗太多意唔意義既野
平常心 保持open-mind 旅途自然會帶到你去適合既位置
享受每一秒 即使迷失都係人生既一課",@RabeeaYC,1,0,2024-09-26 14:57:21,1,0,1,POSITIVE
1926,2024-10-26 14:45:56.501095,UCa1d9ZXVMU0BZQRXZHt8Cpw,ZYhX85z7X5w,UgzNuDAU3u88YiJS_mt4AaABAg,去過working holiday 依家準備去第二次<br>覺得唔使諗太多意唔意義既野<br>平常心 保持open-mind 旅途自然會帶到你去適合既位置<br>享受每一秒 即使迷失都係人生既一課,"去過working holiday 依家準備去第二次
覺得唔使諗太多意唔意義既野
平常心 保持open-mind 旅途自然會帶到你去適合既位置
享受每一秒 即使迷失都係人生既一課",@RabeeaYC,1,0,2024-09-26 14:56:58,1,0,1,POSITIVE
